31,Scratch:Tail Whip:Double Kick:Poison Sting:Chip Away:Body Slam:Earth Power:Superpower:Hone Claws:Roar:Toxic:Venoshock:Hidden Power:Sunny Day:Taunt:Ice Beam:Blizzard:Hyper Beam:Protect:Rain Dance:Frustration:Smack Down:Thunderbolt:Thunder:Earthquake:Return:Dig:Shadow Ball:Brick Break:Double Team:Sludge Wave:Flamethrower:Sludge Bomb:Sandstorm:Fire Blast:Rock Tomb:Aerial Ace:Torment:Facade:Rest:Attract:Thief:Round:Echoed Voice:Focus Blast:Fling:Incinerate:Quash:Shadow Claw:Giga Impact:Stone Edge:Bulldoze:Rock Slide:Dragon Tail:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Power-Up Punch:Confide:Cut:Surf:Strength:Beat Up:Charm:Chip Away:Counter:Disable:Endure:Focus Energy:Iron Tail:Poison Tail:Pursuit:Skull Bash:Supersonic:Take Down:Venom Drench:Growl:Fury Swipes:Bite:Helping Hand:Toxic Spikes:Flatter:Crunch:Captivate:Poison Fang:Aqua Tail:Dragon Pulse:Fire Punch:Helping Hand:Ice Punch:Icy Wind:Outrage:Snore:Stealth Rock:Super Fang:Thunder Punch:Uproar:Focus Punch:Water Pulse:Shock Wave:Secret Power:Avalanche:Captivate:Natural Gift:Whirlpool:
NidoranM,Start:Start:7:9:13:19:21:25:31:33:37:43:45:
32,Leer:Peck:Focus Energy:Double Kick:Poison Sting:Fury Attack:Horn Attack:Helping Hand:Toxic Spikes:Flatter:Poison Jab:Captivate:Horn Drill:Hone Claws:Toxic:Venoshock:Hidden Power:Sunny Day:Ice Beam:Blizzard:Protect:Rain Dance:Frustration:Thunderbolt:Thunder:Return:Dig:Double Team:Sludge Bomb:Facade:Rest:Attract:Thief:Round:Echoed Voice:Shadow Claw:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Cut:Strength:Amnesia:Beat Up:Chip Away:Confusion:Counter:Disable:Endure:Head Smash:Iron Tail:Poison Tail:Sucker Punch:Supersonic:Take Down:Venom Drench:Drill Run:Snore:Super Fang:Water Pulse:Shock Wave:Secret Power:Natural Gift:
Nidorino,Start:Start:7:9:13:20:23:28:35:38:43:50:58:
33,Leer:Peck:Focus Energy:Double Kick:Poison Sting:Fury Attack:Horn Attack:Helping Hand:Toxic Spikes:Flatter:Poison Jab:Captivate:Horn Drill:Hone Claws:Toxic:Venoshock:Hidden Power:Sunny Day:Ice Beam:Blizzard:Protect:Rain Dance:Frustration:Thunderbolt:Thunder:Return:Dig:Double Team:Sludge Bomb:Facade:Rest:Attract:Thief:Round:Echoed Voice:Shadow Claw:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Cut:Strength:Amnesia:Beat Up:Chip Away:Confusion:Counter:Disable:Endure:Head Smash:Iron Tail:Poison Tail:Sucker Punch:Supersonic:Take Down:Venom Drench:Drill Run:Snore:Super Fang:Water Pulse:Shock Wave:Secret Power:Natural Gift:
Nidoking,Start:Start:Start:Start:Start:23:35:43:58:
34,Megahorn:Peck:Focus Energy:Double Kick:Poison Sting:Chip Away:Thrash:Earth Power:Megahorn:Hone Claws:Roar:Toxic:Venoshock:Hidden Power:Sunny Day:Taunt:Ice Beam:Blizzard:Hyper Beam:Protect:Rain Dance:Frustration:Smack Down:Thunderbolt:Thunder:Earthquake:Return:Dig:Shadow Ball:Brick Break:Double Team:Sludge Wave:Flamethrower:Sludge Bomb:Sandstorm:Fire Blast:Rock Tomb:Torment:Facade:Rest:Attract:Thief:Round:Echoed Voice:Focus Blast:Fling:Incinerate:Quash:Shadow Claw:Giga Impact:Stone Edge:Bulldoze:Rock Slide:Dragon Tail:Poison Jab:Swagger:Sleep Talk:Substitute:Rock Smash:Power-Up Punch:Confide:Cut:Surf:Strength:Amnesia:Beat Up:Chip Away:Confusion:Counter:Disable:Endure:Head Smash:Iron Tail:Poison Tail:Sucker Punch:Supersonic:Take Down:Venom Drench:Leer:Fury Attack:Horn Attack:Helping Hand:Toxic Spikes:Flatter:Poison Jab:Captivate:Horn Drill:Aqua Tail:Dragon Pulse:Drill Run:Fire Punch:Helping Hand:Ice Punch:Icy Wind:Outrage:Snore:Stealth Rock:Super Fang:Superpower:Thunder Punch:Uproar:Focus Punch:Water Pulse:Shock Wave:Secret Power:Avalanche:Captivate:Natural Gift:Whirlpool:
Clefairy,Start:Start:Start:Start:Start:Start:7:10:13:16:19:22:25:28:31:34:37:40:43:46:49:50:55:58:
35,After You:Healing Wish:Disarming Voice:Pound:Growl:Encore:Sing:Double Slap:Defense Curl:Follow Me:Bestow:Wake-Up Slap:Minimize:Stored Power:Metronome:Cosmic Power:Lucky Chant:Body Slam:Moonlight:Moonblast:Gravity:Meteor Mash:Healing Wish:After You:Psyshock:Calm Mind:Toxic:Hidden Power:Sunny Day:Ice Beam:Blizzard:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Solar Beam:Thunderbolt:Thunder:Return:Dig:Psychic:Shadow Ball:Brick Break:Double Team:Reflect:Flamethrower:Fire Blast:Facade:Rest:Attract:Round:Echoed Voice:Fling:Charge Beam:Incinerate:Retaliate:Flash:Thunder Wave:Psych Up:Dream Eater:Grass Knot:Swagger:Sleep Talk:Substitute:Rock Smash:Power-Up Punch:Dazzling Gleam:Confide:Strength:Amnesia:Aromatherapy:Belly Drum:Covet:Fake Tears:Heal Pulse:Metronome:Mimic:Misty Terrain:Present:Splash:Stored Power:Tickle:Wish:Charm:Sweet Kiss:Copycat:Magical Leaf:Telekinesis:Work Up:Bounce:Drain Punch:Endeavor:Fire Punch:Heal Bell:Helping Hand:Hyper Voice:Ice Punch:Icy Wind:Iron Tail:Knock Off:Last Resort:Magic Coat:Recycle:Role Play:Signal Beam:Snatch:Snore:Stealth Rock:Thunder Punch:Trick:Wonder Room:Zen Headbutt:Focus Punch:Water Pulse:Shock Wave:Secret Power:Endure:Captivate:Natural Gift:
Clefable,Start:Start:Start:Start:Start:
36,Disarming Voice:Sing:Double Slap:Minimize:Metronome:Fake Tears:Heal Pulse:Metronome:Mimic:Misty Terrain:Present:Splash:Stored Power:Tickle:Wish:After You:Healing Wish:Pound:Growl:Encore:Defense Curl:Follow Me:Bestow:Wake-up Slap:Stored Power:Cosmic Power:Lucky Chant:Body Slam:Moonlight:Moonblast:Gravity:Meteor Mash:Charm:Sweet Kiss:Copycat:Magical Leaf:Telekinesis:Work Up:After You:Bounce:Drain Punch:Endeavor:Fire Punch:Gravity:Heal Bell:Helping Hand:Hyper Voice:Ice Punch:Icy Wind:Iron Tail:Knock Off:Last Resort:Magic Coat:
Vulpix,Start:4:7:9:10:12:15:18:20:23:26:28:31:34:36:39:42:44:47:50:
37,Ember:Tail Whip:Roar:Baby-Doll Eyes:Quick Attack:Fire Spin:Confuse Ray:Imprison:Feint Attack:Flame Burst:Will-O-Wisp:Hex:Payback:Flamethrower:Safeguard:Extrasensory:Fire Blast:Grudge:Captivate:Inferno:Roar:Toxic:Hidden Power:Sunny Day:Protect:Safeguard:Frustration:Return:Dig:Double Team:Flamethrower:Fire Blast:Facade:Flame Charge:Rest:Attract:Round:Overheat:Energy Ball:Incinerate:Will-O-Wisp:Payback:Psych Up:Swagger:Sleep Talk:Substitute:Dark Pulse:Confide:Captivate:Disable:Extrasensory:Feint Attack:Flail:Flare Blitz:Heat Wave:Hex:Howl:Hypnosis:Power Swap:Secret Power:Spite:Tail Slap:Covet:Foul Play:Iron Tail:Pain Split:Role Play:Snore:Zen Headbutt:Endure:Natural Gift:
Ninetales,Start:Start:Start:Start:Start:Start:
38,Imprison:Nasty Plot:Flamethrower:Quick Attack:Confuse Ray:Safeguard:Psyshock:Calm Mind:Roar:Toxic:Hidden Power:Sunny Day:Hyper Beam:Protect:Safeguard:Frustration:Solar Beam:Return:Dig:Double Team:Flamethrower:Fire Blast:Facade:Flame Charge:Rest:Attract:Round:Overheat:Energy Ball:Incinerate:Will-O-Wisp:Payback:Giga Impact:Psych Up:Dream Eater:Swagger:Sleep Talk:Substitute:Dark Pulse:Confide:Captivate:Disable:Extrasensory:Feint Attack:Flail:Flare Blitz:Heat Wave:Hex:Howl:Hypnosis:Power Swap:Secret Power:Spite:Tail Slap:Ember:Tail Whip:Roar:Baby-doll Eyes:Fire Spin:Feint Attack:Flame Burst:Will-o-wisp:Hex:Payback:Extrasensory:Fire Blast:Grudge:Captivate:Inferno:Ember:Covet:Foul Play:Iron Tail:Pain Split:Role Play:Snore:Zen Headbutt:Endure:Natural Gift:
Jigglypuff,Start:5:7:10:13:17:21:25:29:33:37:41:45:48:50:53:
39,Sing:Defense Curl:Pound:Play Nice:Disable:Round:Rollout:Double Slap:Rest:Body Slam:Gyro Ball:Wake-Up Slap:Mimic:Hyper Voice:Disarming Voice:Double-Edge:Toxic:Hidden Power:Sunny Day:Ice Beam:Blizzard:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Solar Beam:Thunderbolt:Thunder:Return:Dig:Psychic:Shadow Ball:Brick Break:Double Team:Reflect:Flamethrower:Fire Blast:Facade:Rest:Attract:Round:Echoed Voice:Fling:Charge Beam:Incinerate:Retaliate:Flash:Thunder Wave:Gyro Ball:Psych Up:Dream Eater:Grass Knot:Swagger:Sleep Talk:Substitute:Wild Charge:Power-Up Punch:Dazzling Gleam:Confide:Strength:Captivate:Covet:Fake Tears:Feint Attack:Gravity:Heal Pulse:Last Resort:Misty Terrain:Perish Song:Present:Punishment:Sleep Talk:Wish:Charm:Sweet Kiss:Copycat:Work Up:Bounce:Drain Punch:Endeavor:Fire Punch:Heal Bell:Helping Hand:Ice Punch:Icy Wind:Knock Off:Magic Coat:Pain Split:Recycle:Role Play:Snatch:Snore:Stealth Rock:Thunder Punch:Focus Punch:Water Pulse:Shock Wave:Secret Power:Endure:Natural Gift:
Wigglytuff,Start:Start:Start:Start:Start:Start:
40,Double-Edge:Play Rough:Sing:Disable:Defense Curl:Double Slap:Toxic:Hidden Power:Sunny Day:Ice Beam:Blizzard:Hyper Beam:Light Screen:Protect:Rain Dance:Safeguard:Frustration:Solar Beam:Thunderbolt:Thunder:Return:Dig:Psychic:Shadow Ball:Brick Break:Double Team:Reflect:Flamethrower:Fire Blast:Facade:Rest:Attract:Round:Echoed Voice:Focus Blast:Fling:Charge Beam:Incinerate:Retaliate:Giga Impact:Flash:Thunder Wave:Gyro Ball:Psych Up:Dream Eater:Grass Knot:Swagger:Sleep Talk:Substitute:Wild Charge:Power-Up Punch:Dazzling Gleam:Confide:Strength:Captivate:Covet:Fake Tears:Feint Attack:Gravity:Heal Pulse:Last Resort:Misty Terrain:Perish Song:Present:Punishment:Sleep Talk:Wish:Pound:Play Nice:Round:Rollout:Rest:Body Slam:Gyro Ball:Wake-up Slap:Mimic:Hyper Voice:Disarming Voice:Charm:Sweet Kiss:Copycat:Work Up:Bounce:Drain Punch:Endeavor:Fire Punch:Heal Bell:Helping Hand:Hyper Voice:Ice Punch:Icy Wind:Knock Off:Magic Coat:Magic Room:Pain Split:Recycle:Role Play:Snatch:Snore:Stealth Rock:Thunder Punch:Focus Punch:Water Pulse:Shock Wave:Secret Power:Endure:Natural Gift:
Zubat,Start:4:8:12:15:19:23:26:30:34:37:41:45:
41,Leech Life:Supersonic:Astonish:Bite:Wing Attack:Confuse Ray:Swift:Air Cutter:Acrobatics:Mean Look:Poison Fang:Haze:Air Slash:Toxic:Venoshock:Hidden Power:Sunny Day:Taunt:Protect:Rain Dance:Roost:Frustration:Return:Shadow Ball:Double Team:Sludge Bomb:Aerial Ace:Torment:Facade:Rest:Attract:Thief:Round:Steel Wing:Acrobatics:Payback:Swagger:Sleep Talk:U-turn:Substitute:Confide:Fly:Brave Bird:Curse:Defog:Feint Attack:Giga Drain:Gust:Hypnosis:Nasty Plot:Pursuit:Quick Attack:Steel Wing:Venom Drench:Whirlwind:Zen Headbutt:Pluck:Heat Wave:Snatch:Snore:Super Fang:Tailwind:Uproar:Secret Power:Endure:Captivate:Natural Gift:
Golbat,Start:Start:Start:Start:4:8:12:15:19:24:28:33:38:42:47:52:
42,Screech:Leech Life:Supersonic:Astonish:Supersonic:Astonish:Bite:Wing Attack:Confuse Ray:Swift:Air Cutter:Acrobatics:Mean Look:Poison Fang:Haze:Air Slash:Toxic:Venoshock:Hidden Power:Sunny Day:Taunt:Hyper Beam:Protect:Rain Dance:Roost:Frustration:Return:Shadow Ball:Double Team:Sludge Bomb:Aerial Ace:Torment:Facade:Rest:Attract:Thief:Round:Steel Wing:Acrobatics:Payback:Giga Impact:Swagger:Sleep Talk:U-turn:Substitute:Confide:Fly:Brave Bird:Curse:Defog:Feint Attack:Giga Drain:Gust:Hypnosis:Nasty Plot:Pursuit:Quick Attack:Steel Wing:Venom Drench:Whirlwind:Zen Headbutt:Pluck:Heat Wave:Snatch:Snore:Super Fang:Tailwind:Uproar:Secret Power:Endure:Captivate:Natural Gift:
Oddish,Start:5:9:13:15:17:21:25:29:33:37:41:45:
43,Absorb:Sweet Scent:Acid:Poison Powder:Stun Spore:Sleep Powder:Mega Drain:Lucky Chant:Natural Gift:Moonlight:Giga Drain:Petal Dance:Grassy Terrain:Toxic:Venoshock:Hidden Power:Sunny Day:Protect:Frustration:Solar Beam:Return:Double Team:Sludge Bomb:Facade:Rest:Attract:Round:Energy Ball:Flash:Swords Dance:Infestation:Grass Knot:Swagger:Sleep Talk:Substitute:Nature Power:Dazzling Gleam:Confide:Cut:After You:Charm:Flail:Ingrain:Nature Power:Razor Leaf:Secret Power:Synthesis:Teeter Dance:Tickle:Gastro Acid:Seed Bomb:Snore:Worry Seed:Bullet Seed:Endure:Captivate:
Gloom,Start:Start:Start:5:9:13:15:17:23:29:35:41:47:50:53:56:
44,Absorb:Sweet Scent:Acid:Sweet Scent:Acid:Poison Powder:Stun Spore:Sleep Powder:Mega Drain:Lucky Chant:Natural Gift:Moonlight:Giga Drain:Petal Blizzard:Petal Dance:Grassy Terrain:Toxic:Venoshock:Hidden Power:Sunny Day:Protect:Frustration:Solar Beam:Return:Double Team:Sludge Bomb:Facade:Rest:Attract:Round:Energy Ball:Fling:Flash:Swords Dance:Infestation:Grass Knot:Swagger:Sleep Talk:Substitute:Nature Power:Dazzling Gleam:Confide:Cut:After You:Charm:Flail:Ingrain:Nature Power:Razor Leaf:Secret Power:Synthesis:Teeter Dance:Tickle:Drain Punch:Gastro Acid:Seed Bomb:Snore:Worry Seed:Bullet Seed:Endure:Captivate:
Vileplume,Start:Start:Start:Start:50:53:65:
45,Mega Drain:Aromatherapy:Stun Spore:Poison Powder:Petal Blizzard:Petal Dance:Solar Beam:Toxic:Venoshock:Hidden Power:Sunny Day:Hyper Beam:Protect:Safeguard:Frustration:Solar Beam:Return:Double Team:Sludge Bomb:Facade:Rest:Attract:Round:Energy Ball:Fling:Giga Impact:Flash:Swords Dance:Infestation:Grass Knot:Swagger:Sleep Talk:Substitute:Nature Power:Dazzling Gleam:Confide:Cut:After You:Charm:Flail:Ingrain:Nature Power:Razor Leaf:Secret Power:Synthesis:Teeter Dance:Tickle:Absorb:Sweet Scent:Acid:Sleep Powder:Lucky Chant:Natural Gift:Moonlight:Giga Drain:Grassy Terrain:Drain Punch:Gastro Acid:Giga Drain:Seed Bomb:Snore:Worry Seed:Bullet Seed:Endure:Captivate:Natural Gift:
Paras,Start:6:6:11:17:22:27:33:38:43:49:54:
46,Scratch:Stun Spore:Poison Powder:Leech Life:Fury Cutter:Spore:Slash:Growth:Giga Drain:Aromatherapy:Rage Powder:X-Scissor:Hone Claws:Toxic:Venoshock:Hidden Power:Sunny Day:Light Screen:Protect:Frustration:Solar Beam:Return:Dig:Brick Break:Double Team:Sludge Bomb:Aerial Ace:Facade:Rest:Attract:Thief:Round:Energy Ball:False Swipe:Flash:Swords Dance:Struggle Bug:X-Scissor:Grass Knot:Swagger:Sleep Talk:Substitute:Rock Smash:Nature Power:Confide:Cut:Agility:Bug Bite:Counter:Cross Poison:Endure:Fell Stinger:Flail:Leech Seed:Metal Claw:Natural Gift:Psybeam:Pursuit:Screech:Sweet Scent:After You:Knock Off:Seed Bomb:Snore:Synthesis:Worry Seed:Bullet Seed:Secret Power:Captivate:
Parasect,Start:Start:Start:Start:Start:6:6:11:17:22:29:37:44:51:59:66:
47,Cross Poison:Scratch:Stun Spore:Poison Powder:Leech Life:Stun Spore:Poison Powder:Leech Life:Fury Cutter:Spore:Slash:Growth:Giga Drain:Aromatherapy:Rage Powder:X-Scissor:Hone Claws:Toxic:Venoshock:Hidden Power:Sunny Day:Hyper Beam:Light Screen:Protect:Frustration:Solar Beam:Return:Dig:Brick Break:Double Team:Sludge Bomb:Aerial Ace:Facade:Rest:Attract:Thief:Round:Energy Ball:False Swipe:Giga Impact:Flash:Swords Dance:Struggle Bug:X-Scissor:Grass Knot:Swagger:Sleep Talk:Substitute:Rock Smash:Nature Power:Confide:Cut:Agility:Bug Bite:Counter:Cross Poison:Endure:Fell Stinger:Flail:Leech Seed:Metal Claw:Natural Gift:Psybeam:Pursuit:Screech:Sweet Scent:After You:Knock Off:Seed Bomb:Snore:Synthesis:Worry Seed:Bullet Seed:Secret Power:Captivate:
Venonat,Start:Start:Start:5:11:13:17:23:25:29:35:37:41:47:
48,Tackle:Disable:Foresight:Supersonic:Confusion:Poison Powder:Leech Life:Stun Spore:Psybeam:Sleep Powder:Signal Beam:Zen Headbutt:Poison Fang:Psychic:Toxic:Venoshock:Hidden Power:Sunny Day:Protect:Frustration:Solar Beam:Return:Psychic:Double Team:Sludge Bomb:Facade:Rest:Attract:Thief:Round:Flash:Struggle Bug:Infestation:Swagger:Sleep Talk:Substitute:Confide:Agility:Baton Pass:Bug Bite:Giga Drain:Morning Sun:Rage Powder:Screech:Signal Beam:Toxic Spikes:Skill Swap:Snore:Secret Power:Endure:Captivate:Natural Gift:
Venomoth,Start:Start:Start:Start:Start:Start:Start:5:11:13:17:23:25:29:31:37:41:47:55:59:63:
49,Quiver Dance:Bug Buzz:Silver Wind:Tackle:Disable:Foresight:Supersonic:Supersonic:Confusion:Poison Powder:Leech Life:Stun Spore:Psybeam:Sleep Powder:Gust:Signal Beam:Zen Headbutt:Poison Fang:Psychic:Bug Buzz:Quiver Dance:Toxic:Venoshock:Hidden Power:Sunny Day:Hyper Beam:Protect:Roost:Frustration:Solar Beam:Return:Psychic:Double Team:Sludge Bomb:Aerial Ace:Facade:Rest:Attract:Thief:Round:Energy Ball:Acrobatics:Giga Impact:Flash:Struggle Bug:Infestation:Swagger:Sleep Talk:U-turn:Substitute:Confide:Agility:Baton Pass:Bug Bite:Giga Drain:Morning Sun:Rage Powder:Screech:Signal Beam:Toxic Spikes:Skill Swap:Snore:Tailwind:Secret Power:Endure:Captivate:Natural Gift:Defog:
Diglett,Start:Start:4:7:12:15:18:23:26:29:34:37:40:45:
50,Scratch:Sand Attack:Growl:Astonish:Mud-Slap:Magnitude:Bulldoze:Sucker Punch:Mud Bomb:Earth Power:Dig:Slash:Earthquake:Fissure:Hone Claws:Toxic:Hidden Power:Sunny Day:Protect:Frustration:Earthquake:Return:Dig:Double Team:Sludge Bomb:Sandstorm:Rock Tomb:Aerial Ace:Facade:Rest:Attract:Thief:Round:Echoed Voice:Shadow Claw:Bulldoze:Rock Slide:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Cut:Ancient Power:Astonish:Beat Up:Endure:Feint Attack:Final Gambit:Headbutt:Memento:Mud Bomb:Pursuit:Reversal:Screech:Uproar:Snore:Stealth Rock:Secret Power:Captivate:Natural Gift:
Dugtrio,Start:Start:Start:Start:Start:Start:4:7:12:15:18:23:26:28:33:40:45:50:57:
51,Rototiller:Night Slash:Tri Attack:Scratch:Sand Attack:Growl:Growl:Astonish:Mud-Slap:Magnitude:Bulldoze:Sucker Punch:Sand Tomb:Mud Bomb:Earth Power:Dig:Slash:Earthquake:Fissure:Hone Claws:Toxic:Hidden Power:Sunny Day:Hyper Beam:Protect:Frustration:Earthquake:Return:Dig:Double Team:Sludge Wave:Sludge Bomb:Sandstorm:Rock Tomb:Aerial Ace:Facade:Rest:Attract:Thief:Round:Echoed Voice:Shadow Claw:Giga Impact:Stone Edge:Bulldoze:Rock Slide:Swagger:Sleep Talk:Substitute:Rock Smash:Confide:Cut:Ancient Power:Astonish:Beat Up:Endure:Feint Attack:Final Gambit:Headbutt:Memento:Mud Bomb:Pursuit:Reversal:Screech:Uproar:Snore:Stealth Rock:Secret Power:Captivate:Natural Gift:
Meowth,Start:Start:6:9:14:17:22:25:30:33:38:41:46:49:50:
52,Scratch:Growl:Bite:Fake Out:Fury Swipes:Screech:Feint Attack:Taunt:Pay Day:Slash:Nasty Plot:Assurance:Captivate:Night Slash:Feint:Hone Claws:Toxic:Hidden Power:Sunny Day:Taunt:Protect:Rain Dance:Frustration:Thunderbolt:Thunder:Return:Dig:Shadow Ball:Double Team:Aerial Ace:Torment:Facade:Rest:Attract:Thief:Round:Echoed Voice:Shadow Claw:Payback:Retaliate:Flash:Psych Up:Dream Eater:Swagger:Sleep Talk:U-turn:Substitute:Dark Pulse:Confide:Cut:Spite:Charm:Hypnosis:Amnesia:Assist:Odor Sleuth:Flail:Last Resort:Punishment:Tail Whip:Snatch:Iron Tail:Foul Play:Covet:Dark Pulse:Foul Play:Gunk Shot:Hyper Voice:Icy Wind:Iron Tail:Knock Off:Last Resort:Seed Bomb:Sleep Talk:Snatch:Snore:Spite:Uproar:Water Pulse:Shock Wave:Secret Power:Endure:Natural Gift:Swift:Mud-slap:Headbutt:Nightmare:Defense Curl:Body Slam:Double-edge:Mimic:Sing:
Persian,Start:Start:Start:Start:Start:Start:6:9:14:17:22:25:28:32:37:44:49:56:61:65:
53,Play Rough:Switcheroo:Scratch:Growl:Bite:Fake Out:Bite:Fake Out:Fury Swipes:Screech:Feint Attack:Taunt:Swift:Power Gem:Slash:Nasty Plot:Assurance:Captivate:Night Slash:Feint:Hone Claws:Roar:Toxic:Hidden Power:Sunny Day:Taunt:Hyper Beam:Protect:Rain Dance:Frustration:Thunderbolt:Thunder:Return:Dig:Shadow Ball:Double Team:Aerial Ace:Torment:Facade:Rest:Attract:Thief:Round:Echoed Voice:Embargo:Shadow Claw:Payback:Retaliate:Giga Impact:Flash:Psych Up:Dream Eater:Swagger:Sleep Talk:U-turn:Substitute:Dark Pulse:Confide:Cut:Spite:Charm:Hypnosis:Amnesia:Assist:Odor Sleuth:Flail:Last Resort:Punishment:Tail Whip:Snatch:Iron Tail:Foul Play:Covet:Dark Pulse:Foul Play:Gunk Shot:Hyper Voice:Icy Wind:Iron Tail:Knock Off:Last Resort:Seed Bomb:Sleep Talk:Snatch:Snore:Spite:Uproar:Water Pulse:Shock Wave:Secret Power:Endure:Natural Gift:Swift:Mud-slap:Headbutt:Nightmare:Defense Curl:Body Slam:Double-edge:Mimic:Pay Day:
Psyduck,Start:Start:4:8:11:15:18:22:25:29:32:36:39:43:46:50:
54,Water Sport:Scratch:Tail Whip:Water Gun:Disable:Confusion:Water Pulse:Fury Swipes:Screech:Zen Headbutt:Aqua Tail:Soak:Psych Up:Amnesia:Hydro Pump:Wonder Room:Hone Claws:Psyshock:Calm Mind:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Light Screen:Protect:Rain Dance:Frustration:Return:Dig:Psychic:Brick Break:Double Team:Aerial Ace:Facade:Rest:Attract:Round:Scald:Fling:Shadow Claw:Flash:Psych Up:Swagger:Sleep Talk:Substitute:Rock Smash:Power-Up Punch:Confide:Surf:Strength:Waterfall:Clear Smog:Confuse Ray:Cross Chop:Encore:Foresight:Future Sight:Hypnosis:Mud Bomb:Psybeam:Refresh:Secret Power:Simple Beam:Sleep Talk:Synchronoise:Yawn:Telekinesis:Dive:Ice Punch:Icy Wind:Iron Tail:Role Play:Signal Beam:Snore:Worry Seed:Focus Punch:Brine:Endure:Captivate:Natural Gift:Whirlpool:
Golduck,Start:Start:Start:Start:Start:4:8:11:15:18:22:25:29:32:38:43:49:54:60:
55,Aqua Jet:Water Sport:Scratch:Tail Whip:Water Gun:Tail Whip:Water Gun:Disable:Confusion:Water Pulse:Fury Swipes:Screech:Zen Headbutt:Aqua Tail:Soak:Psych Up:Amnesia:Hydro Pump:Wonder Room:Hone Claws:Psyshock:Calm Mind:Toxic:Hail:Hidden Power:Ice Beam:Blizzard:Hyper Beam:Light Screen:Protect:Rain Dance:Frustration:Return:Dig:Psychic:Brick Break:Double Team:Aerial Ace:Facade:Rest:Attract:Low Sweep:Round:Focus Blast:Scald:Fling:Shadow Claw:Giga Impact:Flash:Psych Up:Swagger:Sleep Talk:Substitute:Rock Smash:Power-Up Punch:Confide:Surf:Strength:Waterfall:Clear Smog:Confuse Ray:Cross Chop:Encore:Foresight:Future Sight:Hypnosis:Mud Bomb:Psybeam:Refresh:Secret Power:Simple Beam:Sleep Talk:Synchronoise:Yawn:Telekinesis:Dive:Ice Punch:Icy Wind:Iron Tail:Low Kick:Role Play:Signal Beam:Snore:Worry Seed:Focus Punch:Brine:Endure:Captivate:Natural Gift:Whirlpool:
Mankey,Start:Start:Start:Start:Start:9:13:17:21:25:33:37:41:45:49:53:
56,Covet:Scratch:Low Kick:Leer:Focus Energy:Fury Swipes:Karate Chop:Seismic Toss:Screech:Assurance:Swagger:Cross Chop:Thrash:Punishment:Close Combat:Final Gambit:Hone Claws:Toxic:Bulk Up:Hidden Power:Sunny Day:Taunt:Protect:Rain Dance:Frustration:Smack Down:Thunderbolt:Thunder:Earthquake:Return:Dig:Brick Break:Double Team:Rock Tomb:Aerial Ace:Facade:Rest:Attract:Thief:Low Sweep:Round:Overheat:Focus Blast:Fling:Acrobatics:Payback:Retaliate:Bulldoze:Rock Slide:Poison Jab:Swagger:Sleep Talk:U-turn:Substitute:Rock Smash:Power-Up Punch:Confide:Strength:Beat Up:Close Combat:Counter:Encore:Focus Punch:Foresight:Meditate:Night Slash:Revenge:Reversal:Sleep Talk:Smelling Salts:Work Up:Dual Chop:Endeavor:Fire Punch:Gunk Shot:Helping Hand:Ice Punch:Iron Tail:Outrage:Role Play:Seed Bomb:Spite:Thunder Punch:Uproar:Secret Power:Endure:Captivate:Natural Gift:
Primeape,Start:Start:Start:Start:Start:Start:9:13:17:21:25:28:35:41:47:53:59:63:
57,Final Gambit:Fling:Scratch:Low Kick:Leer:Focus Energy:Fury Swipes:Karate Chop:Seismic Toss:Screech:Assurance:Rage:Swagger:Cross Chop:Thrash:Punishment:Close Combat:Final Gambit:Hone Claws:Toxic:Bulk Up:Hidden Power:Sunny Day:Taunt:Hyper Beam:Protect:Rain Dance:Frustration:Smack Down:Thunderbolt:Thunder:Earthquake:Return:Dig:Brick Break:Double Team:Rock Tomb:Aerial Ace:Facade:Rest:Attract:Thief:Low Sweep:Round:Overheat:Focus Blast:Fling:Acrobatics:Payback:Retaliate:Giga Impact:Stone Edge:Bulldoze:Rock Slide:Poison Jab:Swagger:Sleep Talk:U-turn:Substitute:Rock Smash:Power-Up Punch:Confide:Strength:Beat Up:Close Combat:Counter:Encore:Focus Punch:Foresight:Meditate:Night Slash:Revenge:Reversal:Sleep Talk:Smelling Salts:Covet:Work Up:Covet:Dual Chop:Endeavor:Fire Punch:Gunk Shot:Helping Hand:Ice Punch:Iron Tail:Outrage:Role Play:Seed Bomb:Spite:Thunder Punch:Uproar:Secret Power:Endure:Captivate:Natural Gift:
Growlithe,Start:Start:6:8:10:12:17:19:21:23:28:30:32:34:39:41:43:45:
